dt,Candidates,msa,indicator,per_change,var
2021-04-15,177,South Bend - Mishawaka,Occupation Group,-0.24034334763948498,Computer and Mathematical Occupations
2021-04-15,152,South Bend - Mishawaka,Occupation Group,-0.3303964757709251,Healthcare Practitioners and Technical Occupations
2021-04-15,136,South Bend - Mishawaka,Occupation Group,-0.22727272727272727,Building & Grounds Cleaning & Maintenance Occup.
2021-04-15,130,South Bend - Mishawaka,Occupation Group,-0.32642487046632124,"Arts, Design, Entertainment, Sports, and Media Occ"
2021-04-15,101,South Bend - Mishawaka,Occupation Group,-0.2047244094488189,Personal Care and Service Occupations
2021-04-15,96,South Bend - Mishawaka,Occupation Group,-0.2066115702479339,Community and Social Services Occupations
2021-04-15,90,South Bend - Mishawaka,Occupation Group,-0.1346153846153846,"Life, Physical, and Social Science Occupations"
2021-04-15,76,South Bend - Mishawaka,Occupation Group,-0.19148936170212766,Protective Service Occupations
2021-04-15,76,South Bend - Mishawaka,Occupation Group,-0.2692307692307692,"Education, Training, and Library Occupations"
2021-04-15,15,South Bend - Mishawaka,Occupation Group,-0.5454545454545454,Legal Occupations
2021-04-15,13,South Bend - Mishawaka,Occupation Group,-0.3157894736842105,"Farming, Fishing, and Forestry Occupations"
2021-04-15,7,South Bend - Mishawaka,Occupation Group,-0.5625,Military Specific Occupations
2021-04-15,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2021-04-15,278,South Bend - Mishawaka,education,-0.27225130890052357,Less than High School
2021-04-15,2084,South Bend - Mishawaka,education,-0.2700525394045534,High School Diploma or Equivalent
2021-04-15,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2021-04-15,0,South Bend - Mishawaka,education,NA,3 Years of College or a Technical or Vocational School
2021-04-15,221,South Bend - Mishawaka,education,-0.17843866171003717,Vocational School Certificate
2021-04-15,506,South Bend - Mishawaka,education,-0.25258493353028066,Associate's Degree
2021-04-15,807,South Bend - Mishawaka,education,-0.30431034482758623,Bachelor's Degree
2021-04-15,270,South Bend - Mishawaka,education,-0.23295454545454544,Master's Degree
2021-04-15,36,South Bend - Mishawaka,education,-0.3793103448275862,Doctorate Degree
2021-04-15,5,South Bend - Mishawaka,education,-0.16666666666666666,"Specialized Degree (e.g. MD, DDS)"
2021-04-15,0,South Bend - Mishawaka,education,NA,Not Specified
2021-04-16,5162,South Bend - Mishawaka,Total Candidates,-0.27713205433412685,Total Candidates
2021-04-16,4764,Elkhart - Goshen,Total Candidates,-0.2847920732622729,Total Candidates
2021-04-16,1134,South Bend - Mishawaka,Occupation Group,-0.23066485753052918,Production Occupations
2021-04-16,673,South Bend - Mishawaka,Occupation Group,-0.29822732012513037,Office and Administrative Support Occupations
2021-04-16,545,South Bend - Mishawaka,Occupation Group,-0.23562412342215988,Transportation and Material Moving Occupations
2021-04-16,536,South Bend - Mishawaka,Occupation Group,-0.3565426170468187,Management Occupations
2021-04-16,337,South Bend - Mishawaka,Occupation Group,-0.2673913043478261,Construction and Extraction Occupations
2021-04-16,320,South Bend - Mishawaka,Occupation Group,-0.2920353982300885,Sales and Related Occupations
2021-04-16,298,South Bend - Mishawaka,Occupation Group,-0.2713936430317848,"Installation, Maintenance, and Repair Occupations"
2021-04-16,247,South Bend - Mishawaka,Occupation Group,-0.2922636103151863,Architecture and Engineering Occupations
2021-04-16,204,South Bend - Mishawaka,Occupation Group,-0.21235521235521235,Healthcare Support Occupations
2021-04-16,187,South Bend - Mishawaka,Occupation Group,-0.3249097472924188,Business and Financial Operations Occupations
2021-04-16,176,South Bend - Mishawaka,Occupation Group,-0.2446351931330472,Computer and Mathematical Occupations
2021-04-16,175,South Bend - Mishawaka,Occupation Group,-0.32432432432432434,Food Preparation and Serving Related Occupations
2021-04-16,149,South Bend - Mishawaka,Occupation Group,-0.3436123348017621,Healthcare Practitioners and Technical Occupations
2021-04-16,134,South Bend - Mishawaka,Occupation Group,-0.23863636363636365,Building & Grounds Cleaning & Maintenance Occup.
2021-04-16,130,South Bend - Mishawaka,Occupation Group,-0.32642487046632124,"Arts, Design, Entertainment, Sports, and Media Occ"
2021-04-16,100,South Bend - Mishawaka,Occupation Group,-0.2125984251968504,Personal Care and Service Occupations
2021-04-16,96,South Bend - Mishawaka,Occupation Group,-0.2066115702479339,Community and Social Services Occupations
2021-04-16,89,South Bend - Mishawaka,Occupation Group,-0.14423076923076922,"Life, Physical, and Social Science Occupations"
2021-04-16,76,South Bend - Mishawaka,Occupation Group,-0.19148936170212766,Protective Service Occupations
2021-04-16,74,South Bend - Mishawaka,Occupation Group,-0.28846153846153844,"Education, Training, and Library Occupations"
2021-04-16,14,South Bend - Mishawaka,Occupation Group,-0.5757575757575758,Legal Occupations
2021-04-16,13,South Bend - Mishawaka,Occupation Group,-0.3157894736842105,"Farming, Fishing, and Forestry Occupations"
2021-04-16,7,South Bend - Mishawaka,Occupation Group,-0.5625,Military Specific Occupations
2021-04-16,1021,Elkhart - Goshen,Occupation Group,-0.2733096085409253,Production Occupations
2021-04-16,638,Elkhart - Goshen,Occupation Group,-0.31027027027027027,Office and Administrative Support Occupations
2021-04-16,511,Elkhart - Goshen,Occupation Group,-0.34487179487179487,Management Occupations
2021-04-16,490,Elkhart - Goshen,Occupation Group,-0.24615384615384617,Transportation and Material Moving Occupations
2021-04-16,300,Elkhart - Goshen,Occupation Group,-0.2822966507177033,Construction and Extraction Occupations
2021-04-16,279,Elkhart - Goshen,Occupation Group,-0.3161764705882353,Sales and Related Occupations
2021-04-16,262,Elkhart - Goshen,Occupation Group,-0.2661064425770308,"Installation, Maintenance, and Repair Occupations"
2021-04-16,231,Elkhart - Goshen,Occupation Group,-0.3063063063063063,Architecture and Engineering Occupations
2021-04-16,187,Elkhart - Goshen,Occupation Group,-0.32974910394265233,Business and Financial Operations Occupations
2021-04-16,175,Elkhart - Goshen,Occupation Group,-0.2290748898678414,Healthcare Support Occupations
2021-04-16,173,Elkhart - Goshen,Occupation Group,-0.22072072072072071,Computer and Mathematical Occupations
2021-04-16,163,Elkhart - Goshen,Occupation Group,-0.28193832599118945,Food Preparation and Serving Related Occupations
2021-04-16,138,Elkhart - Goshen,Occupation Group,-0.32019704433497537,Healthcare Practitioners and Technical Occupations
2021-04-16,129,Elkhart - Goshen,Occupation Group,-0.31382978723404253,"Arts, Design, Entertainment, Sports, and Media Occ"
2021-04-16,113,Elkhart - Goshen,Occupation Group,-0.26143790849673204,Building & Grounds Cleaning & Maintenance Occup.
2021-04-16,91,Elkhart - Goshen,Occupation Group,-0.19469026548672566,Personal Care and Service Occupations
2021-04-16,91,Elkhart - Goshen,Occupation Group,-0.09900990099009901,"Life, Physical, and Social Science Occupations"
2021-04-16,85,Elkhart - Goshen,Occupation Group,-0.19811320754716982,Community and Social Services Occupations
2021-04-16,74,Elkhart - Goshen,Occupation Group,-0.25252525252525254,"Education, Training, and Library Occupations"
2021-04-16,69,Elkhart - Goshen,Occupation Group,-0.1686746987951807,Protective Service Occupations
2021-04-16,12,Elkhart - Goshen,Occupation Group,-0.5555555555555556,Legal Occupations
2021-04-16,10,Elkhart - Goshen,Occupation Group,-0.4444444444444444,"Farming, Fishing, and Forestry Occupations"
2021-04-16,7,Elkhart - Goshen,Occupation Group,-0.5882352941176471,Military Specific Occupations
2021-04-16,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2021-04-16,275,South Bend - Mishawaka,education,-0.2801047120418848,Less than High School
2021-04-16,2082,South Bend - Mishawaka,education,-0.27075306479859895,High School Diploma or Equivalent
2021-04-16,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2021-04-16,0,South Bend - Mishawaka,education,NA,3 Years of College or a Technical or Vocational School
2021-04-16,220,South Bend - Mishawaka,education,-0.18215613382899629,Vocational School Certificate
2021-04-16,505,South Bend - Mishawaka,education,-0.25406203840472674,Associate's Degree
2021-04-16,803,South Bend - Mishawaka,education,-0.30775862068965515,Bachelor's Degree
2021-04-16,270,South Bend - Mishawaka,education,-0.23295454545454544,Master's Degree
2021-04-16,35,South Bend - Mishawaka,education,-0.39655172413793105,Doctorate Degree
2021-04-16,5,South Bend - Mishawaka,education,-0.16666666666666666,"Specialized Degree (e.g. MD, DDS)"
2021-04-16,0,South Bend - Mishawaka,education,NA,Not Specified
2021-04-16,0,Elkhart - Goshen,education,NA,No Minimum Education Requirement
2021-04-16,285,Elkhart - Goshen,education,-0.3048780487804878,Less than High School
2021-04-16,1927,Elkhart - Goshen,education,-0.2860318636532049,High School Diploma or Equivalent
2021-04-16,0,Elkhart - Goshen,education,NA,3 Years of College or a Technical or Vocational School
2021-04-16,180,Elkhart - Goshen,education,-0.21052631578947367,Vocational School Certificate
2021-04-16,454,Elkhart - Goshen,education,-0.2581699346405229,Associate's Degree
2021-04-16,757,Elkhart - Goshen,education,-0.2951582867783985,Bachelor's Degree
2021-04-16,254,Elkhart - Goshen,education,-0.23952095808383234,Master's Degree
2021-04-16,31,Elkhart - Goshen,education,-0.32608695652173914,Doctorate Degree
2021-04-16,4,Elkhart - Goshen,education,-0.2,"Specialized Degree (e.g. MD, DDS)"
2021-04-16,0,Elkhart - Goshen,education,NA,Not Specified
2021-04-19,5154,South Bend - Mishawaka,Total Candidates,-0.27825234560985856,Total Candidates
2021-04-19,4756,Elkhart - Goshen,Total Candidates,-0.2859930941300105,Total Candidates
2021-04-19,1134,South Bend - Mishawaka,Occupation Group,-0.23066485753052918,Production Occupations
2021-04-19,673,South Bend - Mishawaka,Occupation Group,-0.29822732012513037,Office and Administrative Support Occupations
2021-04-19,543,South Bend - Mishawaka,Occupation Group,-0.23842917251051893,Transportation and Material Moving Occupations
2021-04-19,533,South Bend - Mishawaka,Occupation Group,-0.36014405762304924,Management Occupations
2021-04-19,338,South Bend - Mishawaka,Occupation Group,-0.26521739130434785,Construction and Extraction Occupations
2021-04-19,317,South Bend - Mishawaka,Occupation Group,-0.29867256637168144,Sales and Related Occupations
2021-04-19,299,South Bend - Mishawaka,Occupation Group,-0.26894865525672373,"Installation, Maintenance, and Repair Occupations"
2021-04-19,245,South Bend - Mishawaka,Occupation Group,-0.2979942693409742,Architecture and Engineering Occupations
2021-04-19,205,South Bend - Mishawaka,Occupation Group,-0.2084942084942085,Healthcare Support Occupations
2021-04-19,187,South Bend - Mishawaka,Occupation Group,-0.3249097472924188,Business and Financial Operations Occupations
2021-04-19,175,South Bend - Mishawaka,Occupation Group,-0.32432432432432434,Food Preparation and Serving Related Occupations
2021-04-19,175,South Bend - Mishawaka,Occupation Group,-0.24892703862660945,Computer and Mathematical Occupations
2021-04-19,148,South Bend - Mishawaka,Occupation Group,-0.34801762114537443,Healthcare Practitioners and Technical Occupations
2021-04-19,133,South Bend - Mishawaka,Occupation Group,-0.24431818181818182,Building & Grounds Cleaning & Maintenance Occup.
2021-04-19,131,South Bend - Mishawaka,Occupation Group,-0.32124352331606215,"Arts, Design, Entertainment, Sports, and Media Occ"
2021-04-19,100,South Bend - Mishawaka,Occupation Group,-0.2125984251968504,Personal Care and Service Occupations
2021-04-19,97,South Bend - Mishawaka,Occupation Group,-0.19834710743801653,Community and Social Services Occupations
2021-04-19,87,South Bend - Mishawaka,Occupation Group,-0.16346153846153846,"Life, Physical, and Social Science Occupations"
2021-04-19,76,South Bend - Mishawaka,Occupation Group,-0.19148936170212766,Protective Service Occupations
2021-04-19,74,South Bend - Mishawaka,Occupation Group,-0.28846153846153844,"Education, Training, and Library Occupations"
2021-04-19,13,South Bend - Mishawaka,Occupation Group,-0.3157894736842105,"Farming, Fishing, and Forestry Occupations"
2021-04-19,13,South Bend - Mishawaka,Occupation Group,-0.6060606060606061,Legal Occupations
2021-04-19,7,South Bend - Mishawaka,Occupation Group,-0.5625,Military Specific Occupations
2021-04-19,1023,Elkhart - Goshen,Occupation Group,-0.27188612099644127,Production Occupations
2021-04-19,635,Elkhart - Goshen,Occupation Group,-0.31351351351351353,Office and Administrative Support Occupations
2021-04-19,508,Elkhart - Goshen,Occupation Group,-0.3487179487179487,Management Occupations
2021-04-19,488,Elkhart - Goshen,Occupation Group,-0.24923076923076923,Transportation and Material Moving Occupations
2021-04-19,301,Elkhart - Goshen,Occupation Group,-0.2799043062200957,Construction and Extraction Occupations
2021-04-19,278,Elkhart - Goshen,Occupation Group,-0.31862745098039214,Sales and Related Occupations
2021-04-19,263,Elkhart - Goshen,Occupation Group,-0.26330532212885155,"Installation, Maintenance, and Repair Occupations"
2021-04-19,229,Elkhart - Goshen,Occupation Group,-0.3123123123123123,Architecture and Engineering Occupations
2021-04-19,187,Elkhart - Goshen,Occupation Group,-0.32974910394265233,Business and Financial Operations Occupations
2021-04-19,176,Elkhart - Goshen,Occupation Group,-0.22466960352422907,Healthcare Support Occupations
2021-04-19,172,Elkhart - Goshen,Occupation Group,-0.22522522522522523,Computer and Mathematical Occupations
2021-04-19,163,Elkhart - Goshen,Occupation Group,-0.28193832599118945,Food Preparation and Serving Related Occupations
2021-04-19,137,Elkhart - Goshen,Occupation Group,-0.3251231527093596,Healthcare Practitioners and Technical Occupations
2021-04-19,130,Elkhart - Goshen,Occupation Group,-0.30851063829787234,"Arts, Design, Entertainment, Sports, and Media Occ"
2021-04-19,113,Elkhart - Goshen,Occupation Group,-0.26143790849673204,Building & Grounds Cleaning & Maintenance Occup.
2021-04-19,91,Elkhart - Goshen,Occupation Group,-0.19469026548672566,Personal Care and Service Occupations
2021-04-19,89,Elkhart - Goshen,Occupation Group,-0.1188118811881188,"Life, Physical, and Social Science Occupations"
2021-04-19,85,Elkhart - Goshen,Occupation Group,-0.19811320754716982,Community and Social Services Occupations
2021-04-19,74,Elkhart - Goshen,Occupation Group,-0.25252525252525254,"Education, Training, and Library Occupations"
2021-04-19,69,Elkhart - Goshen,Occupation Group,-0.1686746987951807,Protective Service Occupations
2021-04-19,12,Elkhart - Goshen,Occupation Group,-0.5555555555555556,Legal Occupations
2021-04-19,10,Elkhart - Goshen,Occupation Group,-0.4444444444444444,"Farming, Fishing, and Forestry Occupations"
2021-04-19,7,Elkhart - Goshen,Occupation Group,-0.5882352941176471,Military Specific Occupations
2021-04-19,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2021-04-19,275,South Bend - Mishawaka,education,-0.2801047120418848,Less than High School
2021-04-19,2078,South Bend - Mishawaka,education,-0.27215411558669,High School Diploma or Equivalent
2021-04-19,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2021-04-19,0,South Bend - Mishawaka,education,NA,3 Years of College or a Technical or Vocational School
2021-04-19,219,South Bend - Mishawaka,education,-0.18587360594795538,Vocational School Certificate
2021-04-19,502,South Bend - Mishawaka,education,-0.258493353028065,Associate's Degree
2021-04-19,798,South Bend - Mishawaka,education,-0.3120689655172414,Bachelor's Degree
2021-04-19,269,South Bend - Mishawaka,education,-0.23579545454545456,Master's Degree
2021-04-19,34,South Bend - Mishawaka,education,-0.41379310344827586,Doctorate Degree
2021-04-19,5,South Bend - Mishawaka,education,-0.16666666666666666,"Specialized Degree (e.g. MD, DDS)"
2021-04-19,0,South Bend - Mishawaka,education,NA,Not Specified
2021-04-19,0,Elkhart - Goshen,education,NA,No Minimum Education Requirement
2021-04-19,285,Elkhart - Goshen,education,-0.3048780487804878,Less than High School
2021-04-19,1924,Elkhart - Goshen,education,-0.287143386439422,High School Diploma or Equivalent
2021-04-19,0,Elkhart - Goshen,education,NA,3 Years of College or a Technical or Vocational School
2021-04-19,179,Elkhart - Goshen,education,-0.2149122807017544,Vocational School Certificate
2021-04-19,451,Elkhart - Goshen,education,-0.2630718954248366,Associate's Degree
2021-04-19,753,Elkhart - Goshen,education,-0.2988826815642458,Bachelor's Degree
2021-04-19,253,Elkhart - Goshen,education,-0.24251497005988024,Master's Degree
2021-04-19,31,Elkhart - Goshen,education,-0.32608695652173914,Doctorate Degree
2021-04-19,4,Elkhart - Goshen,education,-0.2,"Specialized Degree (e.g. MD, DDS)"
2021-04-19,0,Elkhart - Goshen,education,NA,Not Specified
2021-04-20,5126,South Bend - Mishawaka,Total Candidates,-0.28217336507491947,Total Candidates
2021-04-20,4732,Elkhart - Goshen,Total Candidates,-0.28959615673322325,Total Candidates
2021-04-20,1127,South Bend - Mishawaka,Occupation Group,-0.23541383989145184,Production Occupations
2021-04-20,668,South Bend - Mishawaka,Occupation Group,-0.3034410844629823,Office and Administrative Support Occupations
2021-04-20,540,South Bend - Mishawaka,Occupation Group,-0.2426367461430575,Transportation and Material Moving Occupations
2021-04-20,533,South Bend - Mishawaka,Occupation Group,-0.36014405762304924,Management Occupations
2021-04-20,337,South Bend - Mishawaka,Occupation Group,-0.2673913043478261,Construction and Extraction Occupations
2021-04-20,311,South Bend - Mishawaka,Occupation Group,-0.31194690265486724,Sales and Related Occupations
2021-04-20,298,South Bend - Mishawaka,Occupation Group,-0.2713936430317848,"Installation, Maintenance, and Repair Occupations"
2021-04-20,243,South Bend - Mishawaka,Occupation Group,-0.3037249283667622,Architecture and Engineering Occupations
2021-04-20,202,South Bend - Mishawaka,Occupation Group,-0.22007722007722008,Healthcare Support Occupations
2021-04-20,188,South Bend - Mishawaka,Occupation Group,-0.3212996389891697,Business and Financial Operations Occupations
2021-04-20,175,South Bend - Mishawaka,Occupation Group,-0.32432432432432434,Food Preparation and Serving Related Occupations
2021-04-20,172,South Bend - Mishawaka,Occupation Group,-0.26180257510729615,Computer and Mathematical Occupations
2021-04-20,149,South Bend - Mishawaka,Occupation Group,-0.3436123348017621,Healthcare Practitioners and Technical Occupations
2021-04-20,133,South Bend - Mishawaka,Occupation Group,-0.24431818181818182,Building & Grounds Cleaning & Maintenance Occup.
2021-04-20,131,South Bend - Mishawaka,Occupation Group,-0.32124352331606215,"Arts, Design, Entertainment, Sports, and Media Occ"
2021-04-20,99,South Bend - Mishawaka,Occupation Group,-0.2204724409448819,Personal Care and Service Occupations
2021-04-20,97,South Bend - Mishawaka,Occupation Group,-0.19834710743801653,Community and Social Services Occupations
2021-04-20,87,South Bend - Mishawaka,Occupation Group,-0.16346153846153846,"Life, Physical, and Social Science Occupations"
2021-04-20,76,South Bend - Mishawaka,Occupation Group,-0.19148936170212766,Protective Service Occupations
2021-04-20,73,South Bend - Mishawaka,Occupation Group,-0.2980769230769231,"Education, Training, and Library Occupations"
2021-04-20,13,South Bend - Mishawaka,Occupation Group,-0.3157894736842105,"Farming, Fishing, and Forestry Occupations"
2021-04-20,13,South Bend - Mishawaka,Occupation Group,-0.6060606060606061,Legal Occupations
2021-04-20,7,South Bend - Mishawaka,Occupation Group,-0.5625,Military Specific Occupations
2021-04-20,1018,Elkhart - Goshen,Occupation Group,-0.2754448398576512,Production Occupations
2021-04-20,630,Elkhart - Goshen,Occupation Group,-0.31891891891891894,Office and Administrative Support Occupations
2021-04-20,507,Elkhart - Goshen,Occupation Group,-0.35,Management Occupations
2021-04-20,487,Elkhart - Goshen,Occupation Group,-0.25076923076923074,Transportation and Material Moving Occupations
2021-04-20,301,Elkhart - Goshen,Occupation Group,-0.2799043062200957,Construction and Extraction Occupations
2021-04-20,272,Elkhart - Goshen,Occupation Group,-0.3333333333333333,Sales and Related Occupations
2021-04-20,263,Elkhart - Goshen,Occupation Group,-0.26330532212885155,"Installation, Maintenance, and Repair Occupations"
2021-04-20,228,Elkhart - Goshen,Occupation Group,-0.3153153153153153,Architecture and Engineering Occupations
2021-04-20,188,Elkhart - Goshen,Occupation Group,-0.32616487455197135,Business and Financial Operations Occupations
2021-04-20,173,Elkhart - Goshen,Occupation Group,-0.23788546255506607,Healthcare Support Occupations
2021-04-20,169,Elkhart - Goshen,Occupation Group,-0.23873873873873874,Computer and Mathematical Occupations
2021-04-20,163,Elkhart - Goshen,Occupation Group,-0.28193832599118945,Food Preparation and Serving Related Occupations
2021-04-20,138,Elkhart - Goshen,Occupation Group,-0.32019704433497537,Healthcare Practitioners and Technical Occupations
2021-04-20,131,Elkhart - Goshen,Occupation Group,-0.30319148936170215,"Arts, Design, Entertainment, Sports, and Media Occ"
2021-04-20,113,Elkhart - Goshen,Occupation Group,-0.26143790849673204,Building & Grounds Cleaning & Maintenance Occup.
2021-04-20,91,Elkhart - Goshen,Occupation Group,-0.19469026548672566,Personal Care and Service Occupations
2021-04-20,89,Elkhart - Goshen,Occupation Group,-0.1188118811881188,"Life, Physical, and Social Science Occupations"
2021-04-20,85,Elkhart - Goshen,Occupation Group,-0.19811320754716982,Community and Social Services Occupations
2021-04-20,73,Elkhart - Goshen,Occupation Group,-0.26262626262626265,"Education, Training, and Library Occupations"
2021-04-20,69,Elkhart - Goshen,Occupation Group,-0.1686746987951807,Protective Service Occupations
2021-04-20,12,Elkhart - Goshen,Occupation Group,-0.5555555555555556,Legal Occupations
2021-04-20,10,Elkhart - Goshen,Occupation Group,-0.4444444444444444,"Farming, Fishing, and Forestry Occupations"
2021-04-20,7,Elkhart - Goshen,Occupation Group,-0.5882352941176471,Military Specific Occupations
2021-04-20,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2021-04-20,277,South Bend - Mishawaka,education,-0.27486910994764396,Less than High School
2021-04-20,2066,South Bend - Mishawaka,education,-0.2763572679509632,High School Diploma or Equivalent
2021-04-20,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2021-04-20,0,South Bend - Mishawaka,education,NA,3 Years of College or a Technical or Vocational School
2021-04-20,220,South Bend - Mishawaka,education,-0.18215613382899629,Vocational School Certificate
2021-04-20,502,South Bend - Mishawaka,education,-0.258493353028065,Associate's Degree
2021-04-20,788,South Bend - Mishawaka,education,-0.32068965517241377,Bachelor's Degree
2021-04-20,267,South Bend - Mishawaka,education,-0.24147727272727273,Master's Degree
2021-04-20,34,South Bend - Mishawaka,education,-0.41379310344827586,Doctorate Degree
2021-04-20,5,South Bend - Mishawaka,education,-0.16666666666666666,"Specialized Degree (e.g. MD, DDS)"
2021-04-20,0,South Bend - Mishawaka,education,NA,Not Specified
2021-04-20,0,Elkhart - Goshen,education,NA,No Minimum Education Requirement
2021-04-20,285,Elkhart - Goshen,education,-0.3048780487804878,Less than High School
2021-04-20,1917,Elkhart - Goshen,education,-0.28973693960726193,High School Diploma or Equivalent
2021-04-20,0,Elkhart - Goshen,education,NA,3 Years of College or a Technical or Vocational School
2021-04-20,179,Elkhart - Goshen,education,-0.2149122807017544,Vocational School Certificate
2021-04-20,451,Elkhart - Goshen,education,-0.2630718954248366,Associate's Degree
2021-04-20,744,Elkhart - Goshen,education,-0.30726256983240224,Bachelor's Degree
2021-04-20,252,Elkhart - Goshen,education,-0.24550898203592814,Master's Degree
2021-04-20,31,Elkhart - Goshen,education,-0.32608695652173914,Doctorate Degree
2021-04-20,4,Elkhart - Goshen,education,-0.2,"Specialized Degree (e.g. MD, DDS)"
2021-04-20,0,Elkhart - Goshen,education,NA,Not Specified
2021-04-21,5120,South Bend - Mishawaka,Total Candidates,-0.28301358353171824,Total Candidates
2021-04-21,1127,South Bend - Mishawaka,Occupation Group,-0.23541383989145184,Production Occupations
2021-04-21,666,South Bend - Mishawaka,Occupation Group,-0.30552659019812306,Office and Administrative Support Occupations
2021-04-21,541,South Bend - Mishawaka,Occupation Group,-0.24123422159887797,Transportation and Material Moving Occupations
2021-04-21,534,South Bend - Mishawaka,Occupation Group,-0.3589435774309724,Management Occupations
2021-04-21,337,South Bend - Mishawaka,Occupation Group,-0.2673913043478261,Construction and Extraction Occupations
2021-04-21,309,South Bend - Mishawaka,Occupation Group,-0.3163716814159292,Sales and Related Occupations
2021-04-21,299,South Bend - Mishawaka,Occupation Group,-0.26894865525672373,"Installation, Maintenance, and Repair Occupations"
2021-04-21,242,South Bend - Mishawaka,Occupation Group,-0.30659025787965616,Architecture and Engineering Occupations
2021-04-21,200,South Bend - Mishawaka,Occupation Group,-0.2277992277992278,Healthcare Support Occupations
2021-04-21,187,South Bend - Mishawaka,Occupation Group,-0.3249097472924188,Business and Financial Operations Occupations
2021-04-21,175,South Bend - Mishawaka,Occupation Group,-0.32432432432432434,Food Preparation and Serving Related Occupations
2021-04-21,172,South Bend - Mishawaka,Occupation Group,-0.26180257510729615,Computer and Mathematical Occupations
2021-04-21,150,South Bend - Mishawaka,Occupation Group,-0.3392070484581498,Healthcare Practitioners and Technical Occupations
2021-04-21,133,South Bend - Mishawaka,Occupation Group,-0.24431818181818182,Building & Grounds Cleaning & Maintenance Occup.
2021-04-21,130,South Bend - Mishawaka,Occupation Group,-0.32642487046632124,"Arts, Design, Entertainment, Sports, and Media Occ"
2021-04-21,99,South Bend - Mishawaka,Occupation Group,-0.2204724409448819,Personal Care and Service Occupations
2021-04-21,97,South Bend - Mishawaka,Occupation Group,-0.19834710743801653,Community and Social Services Occupations
2021-04-21,86,South Bend - Mishawaka,Occupation Group,-0.17307692307692307,"Life, Physical, and Social Science Occupations"
2021-04-21,75,South Bend - Mishawaka,Occupation Group,-0.20212765957446807,Protective Service Occupations
2021-04-21,74,South Bend - Mishawaka,Occupation Group,-0.28846153846153844,"Education, Training, and Library Occupations"
2021-04-21,13,South Bend - Mishawaka,Occupation Group,-0.3157894736842105,"Farming, Fishing, and Forestry Occupations"
2021-04-21,13,South Bend - Mishawaka,Occupation Group,-0.6060606060606061,Legal Occupations
2021-04-21,7,South Bend - Mishawaka,Occupation Group,-0.5625,Military Specific Occupations
2021-04-21,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2021-04-21,278,South Bend - Mishawaka,education,-0.27225130890052357,Less than High School
2021-04-21,2065,South Bend - Mishawaka,education,-0.276707530647986,High School Diploma or Equivalent
2021-04-21,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2021-04-21,0,South Bend - Mishawaka,education,NA,3 Years of College or a Technical or Vocational School
2021-04-21,221,South Bend - Mishawaka,education,-0.17843866171003717,Vocational School Certificate
2021-04-21,502,South Bend - Mishawaka,education,-0.258493353028065,Associate's Degree
2021-04-21,785,South Bend - Mishawaka,education,-0.3232758620689655,Bachelor's Degree
2021-04-21,266,South Bend - Mishawaka,education,-0.24431818181818182,Master's Degree
2021-04-21,34,South Bend - Mishawaka,education,-0.41379310344827586,Doctorate Degree
2021-04-21,6,South Bend - Mishawaka,education,0,"Specialized Degree (e.g. MD, DDS)"
2021-04-21,0,South Bend - Mishawaka,education,NA,Not Specified
2021-04-22,5106,South Bend - Mishawaka,Total Candidates,-0.2849740932642487,Total Candidates
2021-04-22,4706,Elkhart - Goshen,Total Candidates,-0.2934994745533704,Total Candidates
2021-04-22,1124,South Bend - Mishawaka,Occupation Group,-0.23744911804613297,Production Occupations
2021-04-22,664,South Bend - Mishawaka,Occupation Group,-0.30761209593326383,Office and Administrative Support Occupations
2021-04-22,543,South Bend - Mishawaka,Occupation Group,-0.23842917251051893,Transportation and Material Moving Occupations
2021-04-22,531,South Bend - Mishawaka,Occupation Group,-0.3625450180072029,Management Occupations
2021-04-22,335,South Bend - Mishawaka,Occupation Group,-0.2717391304347826,Construction and Extraction Occupations
2021-04-22,308,South Bend - Mishawaka,Occupation Group,-0.3185840707964602,Sales and Related Occupations
2021-04-22,300,South Bend - Mishawaka,Occupation Group,-0.2665036674816626,"Installation, Maintenance, and Repair Occupations"
2021-04-22,241,South Bend - Mishawaka,Occupation Group,-0.30945558739255014,Architecture and Engineering Occupations
2021-04-22,201,South Bend - Mishawaka,Occupation Group,-0.22393822393822393,Healthcare Support Occupations
2021-04-22,186,South Bend - Mishawaka,Occupation Group,-0.3285198555956679,Business and Financial Operations Occupations
2021-04-22,175,South Bend - Mishawaka,Occupation Group,-0.32432432432432434,Food Preparation and Serving Related Occupations
2021-04-22,172,South Bend - Mishawaka,Occupation Group,-0.26180257510729615,Computer and Mathematical Occupations
